2.0	1314.0	10.0
2.0	1601.0	10.0
2.0	1820.0	10.0
2.0	1987.0	10.0
3.0	680.0	10.0
3.0	2125.0	10.0
3.0	2273.0	10.0
3.0	2542.0	10.0
3.0	2638.0	10.0
3.0	2717.0	10.0
4.0	2806.0	10.0
91.0	2213.0	10.0
96.0	2992.0	10.0
96.0	3032.0	10.0
103.0	1871.0	10.0
105.0	1871.0	10.0
110.0	1875.0	10.0
120.0	2601.0	10.0
126.0	1397.0	10.0
132.0	1141.0	10.0
132.0	1151.0	10.0
134.0	1151.0	10.0
156.0	486.0	10.0
187.0	2507.0	10.0
200.0	2588.0	10.0
202.0	2588.0	10.0
204.0	2237.0	10.0
212.0	2244.0	10.0
216.0	991.0	10.0
220.0	995.0	10.0
221.0	568.0	10.0
240.0	1929.0	10.0
242.0	1929.0	10.0
265.0	398.0	10.0
271.0	687.0	10.0
271.0	689.0	10.0
272.0	1685.0	10.0
292.0	2869.0	10.0
292.0	2871.0	10.0
301.0	3059.0	10.0
307.0	3144.0	10.0
318.0	1486.0	10.0
323.0	2368.0	10.0
334.0	2308.0	10.0
339.0	2313.0	10.0
354.0	1630.0	10.0
354.0	1640.0	10.0
382.0	1899.0	10.0
388.0	2177.0	10.0
409.0	1954.0	10.0
410.0	2537.0	10.0
412.0	2537.0	10.0
420.0	512.0	10.0
427.0	1240.0	10.0
428.0	1065.0	10.0
428.0	1067.0	10.0
434.0	1892.0	10.0
435.0	3213.0	10.0
436.0	1892.0	10.0
439.0	1670.0	10.0
453.0	612.0	10.0
454.0	1872.0	10.0
455.0	1876.0	10.0
456.0	614.0	10.0
459.0	914.0	10.0
459.0	916.0	10.0
467.0	2347.0	10.0
469.0	2347.0	10.0
472.0	3125.0	10.0
473.0	789.0	10.0
473.0	791.0	10.0
479.0	1091.0	10.0
490.0	2974.0	10.0
496.0	1097.0	10.0
496.0	1934.0	10.0
501.0	1780.0	10.0
502.0	3246.0	10.0
503.0	1789.0	10.0
510.0	2025.0	10.0
511.0	2018.0	10.0
512.0	2025.0	10.0
522.0	563.0	10.0
523.0	2127.0	10.0
523.0	2129.0	10.0
525.0	1488.0	10.0
528.0	544.0	10.0
529.0	546.0	10.0
529.0	548.0	10.0
531.0	2316.0	10.0
532.0	2134.0	10.0
555.0	2403.0	10.0
556.0	864.0	10.0
566.0	2422.0	10.0
566.0	2424.0	10.0
570.0	615.0	10.0
570.0	1674.0	10.0
573.0	1568.0	10.0
576.0	2749.0	10.0
577.0	939.0	10.0
585.0	296.0	10.0
590.0	232.0	10.0
595.0	2692.0	10.0
596.0	2695.0	10.0
596.0	2697.0	10.0
599.0	702.0	10.0
601.0	2631.0	10.0
605.0	3167.0	10.0
607.0	1746.0	10.0
611.0	1364.0	10.0
611.0	1366.0	10.0
611.0	2792.0	10.0
617.0	2463.0	10.0
622.0	2566.0	10.0
624.0	793.0	10.0
625.0	498.0	10.0
625.0	1127.0	10.0
633.0	631.0	10.0
635.0	545.0	10.0
635.0	2555.0	10.0
637.0	2555.0	10.0
641.0	1454.0	10.0
651.0	2616.0	10.0
653.0	2616.0	10.0
654.0	2186.0	10.0
661.0	3308.0	10.0
662.0	1699.0	10.0
667.0	3248.0	10.0
673.0	2419.0	10.0
674.0	853.0	10.0
677.0	1189.0	10.0
685.0	1020.0	10.0
685.0	2451.0	10.0
687.0	2452.0	10.0
690.0	1326.0	10.0
692.0	1172.0	10.0
692.0	1175.0	10.0
696.0	3218.0	10.0
701.0	749.0	10.0
702.0	1562.0	10.0
703.0	2045.0	10.0
703.0	2583.0	10.0
709.0	1068.0	10.0
710.0	1052.0	10.0
712.0	1052.0	10.0
716.0	1062.0	10.0
718.0	3324.0	10.0
727.0	597.0	10.0
727.0	2544.0	10.0
734.0	2985.0	10.0
738.0	2118.0	10.0
741.0	2981.0	10.0
748.0	2958.0	10.0
750.0	330.0	10.0
750.0	332.0	10.0
751.0	315.0	10.0
753.0	315.0	10.0
755.0	315.0	10.0
764.0	2443.0	10.0
766.0	2441.0	10.0
767.0	2243.0	10.0
768.0	2237.0	10.0
769.0	2243.0	10.0
777.0	168.0	10.0
778.0	171.0	10.0
790.0	168.0	10.0
796.0	1181.0	10.0
799.0	1956.0	10.0
812.0	1034.0	10.0
817.0	2078.0	10.0
823.0	342.0	10.0
825.0	341.0	10.0
828.0	1045.0	10.0
828.0	1047.0	10.0
831.0	2983.0	10.0
833.0	2983.0	10.0
849.0	157.0	10.0
849.0	724.0	10.0
849.0	800.0	10.0
851.0	1184.0	10.0
851.0	1744.0	10.0
858.0	1434.0	10.0
861.0	596.0	10.0
865.0	1889.0	10.0
869.0	1826.0	10.0
872.0	1680.0	10.0
872.0	1682.0	10.0
876.0	982.0	10.0
882.0	3364.0	10.0
883.0	1600.0	10.0
884.0	1301.0	10.0
884.0	1391.0	10.0
886.0	1595.0	10.0
887.0	2847.0	10.0
888.0	1577.0	10.0
888.0	1579.0	10.0
899.0	1823.0	10.0
900.0	1194.0	10.0
901.0	1823.0	10.0
917.0	2739.0	10.0
918.0	909.0	10.0
919.0	2746.0	10.0
925.0	1111.0	10.0
926.0	2570.0	10.0
927.0	1113.0	10.0
930.0	2412.0	10.0
933.0	2709.0	10.0
936.0	862.0	10.0
938.0	862.0	10.0
951.0	3163.0	10.0
954.0	1367.0	10.0
958.0	767.0	10.0
967.0	734.0	10.0
973.0	459.0	10.0
975.0	650.0	10.0
979.0	2057.0	10.0
980.0	2059.0	10.0
981.0	2056.0	10.0
982.0	2058.0	10.0
982.0	2223.0	10.0
983.0	2221.0	10.0
987.0	2110.0	10.0
988.0	1087.0	10.0
996.0	1278.0	10.0
1003.0	2811.0	10.0
1003.0	2884.0	10.0
1005.0	2204.0	10.0
1005.0	2904.0	10.0
1006.0	1185.0	10.0
1006.0	2699.0	10.0
1008.0	2896.0	10.0
1018.0	2693.0	10.0
1021.0	1444.0	10.0
1022.0	1001.0	10.0
1022.0	2644.0	10.0
1025.0	888.0	10.0
1027.0	2015.0	10.0
1028.0	669.0	10.0
1031.0	2640.0	10.0
1031.0	2642.0	10.0
1032.0	2069.0	10.0
1034.0	2721.0	10.0
1038.0	2710.0	10.0
1041.0	2897.0	10.0
1042.0	2680.0	10.0
1044.0	1233.0	10.0
1044.0	2859.0	10.0
1045.0	2116.0	10.0
1048.0	2690.0	10.0
1053.0	1349.0	10.0
1054.0	1384.0	10.0
1054.0	1906.0	10.0
1055.0	1349.0	10.0
1055.0	2708.0	10.0
1056.0	1384.0	10.0
1056.0	3217.0	10.0
1057.0	3224.0	10.0
1064.0	1096.0	10.0
1064.0	1774.0	10.0
1065.0	2728.0	10.0
1067.0	2843.0	10.0
1068.0	2692.0	10.0
1072.0	2633.0	10.0
1074.0	3387.0	10.0
1075.0	2808.0	10.0
1080.0	2843.0	10.0
1081.0	1851.0	10.0
1082.0	631.0	10.0
1082.0	2843.0	10.0
1085.0	2454.0	10.0
1088.0	2710.0	10.0
1091.0	2707.0	10.0
1102.0	186.0	10.0
1105.0	2737.0	10.0
1107.0	774.0	10.0
1107.0	2663.0	10.0
1108.0	2739.0	10.0
1110.0	2738.0	10.0
1117.0	1449.0	10.0
1122.0	617.0	10.0
1124.0	1580.0	10.0
1124.0	2758.0	10.0
1126.0	2758.0	10.0
1126.0	2851.0	10.0
1129.0	618.0	10.0
1129.0	2709.0	10.0
1131.0	2709.0	10.0
1135.0	2790.0	10.0
1139.0	2671.0	10.0
1139.0	2823.0	10.0
1147.0	1158.0	10.0
1147.0	2714.0	10.0
1149.0	1516.0	10.0
1151.0	1003.0	10.0
1151.0	1516.0	10.0
1153.0	1003.0	10.0
1156.0	2693.0	10.0
1156.0	2810.0	10.0
1159.0	2765.0	10.0
1160.0	2193.0	10.0
1163.0	551.0	10.0
1165.0	551.0	10.0
1167.0	333.0	10.0
1168.0	326.0	10.0
1168.0	1267.0	10.0
1169.0	332.0	10.0
1169.0	334.0	10.0
1169.0	2665.0	10.0
1170.0	2491.0	10.0
1171.0	3387.0	10.0
1174.0	1614.0	10.0
1182.0	2632.0	10.0
1183.0	2638.0	10.0
1184.0	691.0	10.0
1186.0	2748.0	10.0
1191.0	2747.0	10.0
1194.0	1467.0	10.0
1199.0	2786.0	10.0
1201.0	1522.0	10.0
1201.0	1977.0	10.0
1207.0	673.0	10.0
1207.0	2737.0	10.0
1208.0	2756.0	10.0
1208.0	2758.0	10.0
1214.0	2873.0	10.0
1215.0	1139.0	10.0
1216.0	2726.0	10.0
1218.0	2837.0	10.0
1221.0	999.0	10.0
1221.0	2733.0	10.0
1225.0	1331.0	10.0
1231.0	2712.0	10.0
1232.0	2749.0	10.0
1238.0	3234.0	10.0
1239.0	977.0	10.0
1240.0	981.0	10.0
