34.0	266.0	10.0
40.0	334.0	10.0
48.0	361.0	10.0
52.0	185.0	10.0
55.0	380.0	10.0
66.0	251.0	10.0
67.0	273.0	10.0
71.0	283.0	10.0
72.0	267.0	10.0
73.0	265.0	10.0
73.0	282.0	10.0
74.0	190.0	10.0
74.0	267.0	10.0
75.0	421.0	10.0
79.0	169.0	10.0
83.0	356.0	10.0
85.0	176.0	10.0
87.0	176.0	10.0
90.0	356.0	10.0
91.0	114.0	10.0
95.0	279.0	10.0
98.0	387.0	10.0
100.0	387.0	10.0
103.0	151.0	10.0
104.0	146.0	10.0
104.0	148.0	10.0
105.0	99.0	10.0
107.0	236.0	10.0
108.0	238.0	10.0
109.0	334.0	10.0
110.0	278.0	10.0
111.0	288.0	10.0
112.0	277.0	10.0
113.0	378.0	10.0
113.0	380.0	10.0
115.0	475.0	10.0
121.0	193.0	10.0
122.0	137.0	10.0
123.0	133.0	10.0
124.0	478.0	10.0
125.0	133.0	10.0
128.0	468.0	10.0
132.0	475.0	10.0
132.0	486.0	10.0
133.0	472.0	10.0
133.0	477.0	10.0
134.0	266.0	10.0
134.0	268.0	10.0
136.0	178.0	10.0
137.0	175.0	10.0
139.0	268.0	10.0
142.0	492.0	10.0
144.0	200.0	10.0
153.0	228.0	10.0
155.0	228.0	10.0
156.0	444.0	10.0
160.0	448.0	10.0
160.0	450.0	10.0
161.0	53.0	10.0
166.0	160.0	10.0
172.0	215.0	10.0
176.0	515.0	10.0
181.0	151.0	10.0
185.0	150.0	10.0
187.0	402.0	10.0
189.0	104.0	10.0
190.0	400.0	10.0
192.0	391.0	10.0
192.0	400.0	10.0
198.0	198.0	10.0
200.0	463.0	10.0
201.0	388.0	10.0
201.0	486.0	10.0
202.0	463.0	10.0
202.0	465.0	10.0
203.0	388.0	10.0
203.0	467.0	10.0
207.0	387.0	10.0
209.0	385.0	10.0
210.0	470.0	10.0
211.0	380.0	10.0
211.0	382.0	10.0
211.0	385.0	10.0
211.0	413.0	10.0
212.0	356.0	10.0
214.0	352.0	10.0
217.0	463.0	10.0
218.0	361.0	10.0
221.0	357.0	10.0
221.0	361.0	10.0
223.0	361.0	10.0
227.0	164.0	10.0
229.0	163.0	10.0
231.0	443.0	10.0
232.0	507.0	10.0
237.0	380.0	10.0
247.0	339.0	10.0
247.0	372.0	10.0
248.0	17.0	10.0
248.0	341.0	10.0
248.0	374.0	10.0
248.0	451.0	10.0
249.0	515.0	10.0
250.0	110.0	10.0
251.0	274.0	10.0
254.0	348.0	10.0
256.0	378.0	10.0
258.0	368.0	10.0
260.0	366.0	10.0
260.0	368.0	10.0
262.0	378.0	10.0
264.0	372.0	10.0
267.0	381.0	10.0
268.0	486.0	10.0
269.0	380.0	10.0
269.0	483.0	10.0
269.0	488.0	10.0
274.0	515.0	10.0
278.0	374.0	10.0
280.0	339.0	10.0
283.0	495.0	10.0
296.0	95.0	10.0
297.0	373.0	10.0
297.0	546.0	10.0
299.0	360.0	10.0
301.0	456.0	10.0
303.0	456.0	10.0
312.0	436.0	10.0
312.0	438.0	10.0
322.0	146.0	10.0
325.0	147.0	10.0
326.0	149.0	10.0
327.0	146.0	10.0
328.0	148.0	10.0
334.0	114.0	10.0
344.0	482.0	10.0
356.0	73.0	10.0
357.0	346.0	10.0
358.0	162.0	10.0
359.0	21.0	10.0
360.0	160.0	10.0
360.0	162.0	10.0
361.0	164.0	10.0
363.0	164.0	10.0
375.0	246.0	10.0
381.0	149.0	10.0
383.0	420.0	10.0
385.0	324.0	10.0
385.0	420.0	10.0
387.0	512.0	10.0
395.0	269.0	10.0
397.0	269.0	10.0
404.0	497.0	10.0
408.0	517.0	10.0
410.0	517.0	10.0
414.0	520.0	10.0
420.0	42.0	10.0
421.0	287.0	10.0
429.0	236.0	10.0
431.0	264.0	10.0
433.0	262.0	10.0
434.0	389.0	10.0
435.0	262.0	10.0
442.0	368.0	10.0
443.0	375.0	10.0
444.0	368.0	10.0
447.0	408.0	10.0
452.0	403.0	10.0
454.0	366.0	10.0
460.0	283.0	10.0
462.0	142.0	10.0
467.0	117.0	10.0
472.0	276.0	10.0
477.0	353.0	10.0
501.0	106.0	10.0
506.0	446.0	10.0
507.0	432.0	10.0
507.0	444.0	10.0
509.0	444.0	10.0
518.0	431.0	10.0
526.0	302.0	10.0
546.0	283.0	10.0
546.0	285.0	10.0
551.0	193.0	10.0
559.0	339.0	10.0
562.0	306.0	10.0
564.0	251.0	10.0
565.0	282.0	10.0
66.0	364.0	10.0
76.0	383.0	10.0
82.0	311.0	10.0
81.0	185.0	10.0
97.0	410.0	10.0
76.0	364.0	10.0
106.0	206.0	10.0
102.0	348.0	10.0
87.0	380.0	10.0
111.0	222.0	10.0
91.0	254.0	10.0
160.0	337.0	10.0
110.0	283.0	10.0
127.0	186.0	10.0
113.0	144.0	10.0
147.0	93.0	10.0
143.0	421.0	10.0
140.0	188.0	10.0
141.0	484.0	10.0
177.0	185.0	10.0
163.0	221.0	10.0
160.0	74.0	10.0
168.0	219.0	10.0
188.0	130.0	10.0
178.0	166.0	10.0
164.0	403.0	10.0
179.0	116.0	10.0
200.0	396.0	10.0
214.0	280.0	10.0
211.0	399.0	10.0
224.0	488.0	10.0
211.0	371.0	10.0
245.0	407.0	10.0
180.0	295.0	10.0
229.0	369.0	10.0
214.0	321.0	10.0
219.0	91.0	10.0
262.0	130.0	10.0
231.0	498.0	10.0
253.0	308.0	10.0
241.0	357.0	10.0
245.0	430.0	10.0
300.0	77.0	10.0
257.0	357.0	10.0
269.0	353.0	10.0
280.0	418.0	10.0
273.0	379.0	10.0
274.0	345.0	10.0
298.0	477.0	10.0
280.0	115.0	10.0
338.0	407.0	10.0
320.0	515.0	10.0
387.0	197.0	10.0
381.0	172.0	10.0
361.0	410.0	10.0
378.0	296.0	10.0
416.0	425.0	10.0
396.0	525.0	10.0
386.0	283.0	10.0
406.0	506.0	10.0
402.0	524.0	10.0
441.0	290.0	10.0
407.0	248.0	10.0
438.0	382.0	10.0
449.0	269.0	10.0
448.0	385.0	10.0
479.0	410.0	10.0
451.0	375.0	10.0
455.0	275.0	10.0
451.0	290.0	10.0
466.0	281.0	10.0
463.0	130.0	10.0
466.0	123.0	10.0
543.0	304.0	10.0
553.0	266.0	10.0
487.0	214.0	10.0
559.0	257.0	10.0
556.0	282.0	10.0
