2.0	1185.0	10.0
2.0	1447.0	10.0
2.0	2013.0	10.0
2.0	2308.0	10.0
2.0	2387.0	10.0
2.0	2472.0	10.0
3.0	1379.0	10.0
3.0	2165.0	10.0
3.0	2491.0	10.0
5.0	789.0	10.0
8.0	2408.0	10.0
10.0	1075.0	10.0
10.0	1171.0	10.0
14.0	931.0	10.0
15.0	2154.0	10.0
20.0	2164.0	10.0
20.0	2166.0	10.0
22.0	608.0	10.0
23.0	2910.0	10.0
28.0	1613.0	10.0
42.0	1412.0	10.0
42.0	1414.0	10.0
42.0	1518.0	10.0
52.0	1678.0	10.0
55.0	1971.0	10.0
64.0	2813.0	10.0
66.0	1281.0	10.0
68.0	2557.0	10.0
72.0	1635.0	10.0
76.0	1891.0	10.0
78.0	1891.0	10.0
93.0	985.0	10.0
94.0	1034.0	10.0
96.0	2406.0	10.0
97.0	1037.0	10.0
98.0	2405.0	10.0
99.0	2100.0	10.0
100.0	1155.0	10.0
110.0	1624.0	10.0
115.0	2878.0	10.0
119.0	2841.0	10.0
144.0	2503.0	10.0
146.0	725.0	10.0
146.0	1931.0	10.0
148.0	2832.0	10.0
149.0	1966.0	10.0
152.0	2151.0	10.0
154.0	2300.0	10.0
165.0	764.0	10.0
168.0	1292.0	10.0
169.0	485.0	10.0
172.0	764.0	10.0
174.0	763.0	10.0
185.0	1910.0	10.0
188.0	860.0	10.0
194.0	608.0	10.0
196.0	1712.0	10.0
198.0	1464.0	10.0
199.0	1361.0	10.0
217.0	1952.0	10.0
247.0	1201.0	10.0
247.0	3057.0	10.0
250.0	2723.0	10.0
256.0	2421.0	10.0
257.0	1942.0	10.0
259.0	2245.0	10.0
261.0	2245.0	10.0
265.0	2107.0	10.0
297.0	830.0	10.0
299.0	1551.0	10.0
299.0	1806.0	10.0
308.0	1739.0	10.0
314.0	2683.0	10.0
318.0	414.0	10.0
318.0	2377.0	10.0
326.0	634.0	10.0
326.0	1569.0	10.0
330.0	2378.0	10.0
331.0	3034.0	10.0
336.0	2371.0	10.0
340.0	1529.0	10.0
340.0	2783.0	10.0
341.0	3073.0	10.0
344.0	1374.0	10.0
345.0	2228.0	10.0
346.0	1373.0	10.0
347.0	1789.0	10.0
352.0	1510.0	10.0
354.0	3169.0	10.0
355.0	698.0	10.0
357.0	698.0	10.0
367.0	996.0	10.0
370.0	469.0	10.0
371.0	1920.0	10.0
371.0	1949.0	10.0
377.0	2102.0	10.0
378.0	1717.0	10.0
380.0	1134.0	10.0
380.0	1286.0	10.0
400.0	2015.0	10.0
405.0	2797.0	10.0
407.0	2025.0	10.0
413.0	505.0	10.0
417.0	385.0	10.0
419.0	385.0	10.0
428.0	2058.0	10.0
433.0	1191.0	10.0
433.0	2332.0	10.0
434.0	2327.0	10.0
435.0	2332.0	10.0
437.0	2338.0	10.0
441.0	1335.0	10.0
443.0	2071.0	10.0
448.0	379.0	10.0
450.0	379.0	10.0
450.0	466.0	10.0
456.0	1335.0	10.0
463.0	1781.0	10.0
471.0	1498.0	10.0
471.0	2097.0	10.0
472.0	1927.0	10.0
474.0	3063.0	10.0
480.0	2866.0	10.0
482.0	1468.0	10.0
489.0	791.0	10.0
498.0	279.0	10.0
499.0	686.0	10.0
506.0	1352.0	10.0
519.0	292.0	10.0
522.0	2694.0	10.0
531.0	855.0	10.0
531.0	2242.0	10.0
534.0	856.0	10.0
539.0	2220.0	10.0
545.0	944.0	10.0
547.0	1847.0	10.0
548.0	290.0	10.0
549.0	603.0	10.0
553.0	3130.0	10.0
556.0	2779.0	10.0
569.0	2978.0	10.0
570.0	499.0	10.0
593.0	1505.0	10.0
609.0	654.0	10.0
609.0	2111.0	10.0
611.0	923.0	10.0
616.0	688.0	10.0
618.0	688.0	10.0
620.0	2631.0	10.0
622.0	2631.0	10.0
623.0	1137.0	10.0
623.0	2702.0	10.0
627.0	600.0	10.0
640.0	230.0	10.0
641.0	796.0	10.0
648.0	266.0	10.0
650.0	266.0	10.0
652.0	1139.0	10.0
658.0	2914.0	10.0
659.0	2007.0	10.0
659.0	2026.0	10.0
660.0	2914.0	10.0
661.0	2007.0	10.0
674.0	1137.0	10.0
688.0	505.0	10.0
692.0	2956.0	10.0
694.0	3084.0	10.0
699.0	1108.0	10.0
702.0	3317.0	10.0
704.0	2979.0	10.0
704.0	2981.0	10.0
706.0	2980.0	10.0
728.0	1818.0	10.0
732.0	1811.0	10.0
733.0	1797.0	10.0
733.0	1799.0	10.0
751.0	702.0	10.0
759.0	2122.0	10.0
764.0	2474.0	10.0
772.0	779.0	10.0
781.0	1050.0	10.0
785.0	2700.0	10.0
791.0	1816.0	10.0
793.0	2810.0	10.0
796.0	2123.0	10.0
798.0	2123.0	10.0
808.0	180.0	10.0
810.0	981.0	10.0
820.0	414.0	10.0
826.0	1824.0	10.0
833.0	2455.0	10.0
836.0	2965.0	10.0
837.0	1634.0	10.0
838.0	2965.0	10.0
848.0	2549.0	10.0
848.0	2551.0	10.0
848.0	3202.0	10.0
849.0	2124.0	10.0
851.0	1266.0	10.0
852.0	524.0	10.0
858.0	3220.0	10.0
863.0	2249.0	10.0
871.0	1284.0	10.0
873.0	1289.0	10.0
873.0	1291.0	10.0
882.0	1854.0	10.0
